"game_id","team_id","HoA","won","settled_in","head_coach","goals","shots","hits","pim","powerPlayOpportunities","powerPlayGoals","faceOffWinPercentage","giveaways","takeaways"
"2017020096","2","away",TRUE,"SO","Doug Weight",3,38,20,2,3,1,54.1,17,11
"2016020342","2","home",TRUE,"REG","Jack Capuano",5,30,18,8,4,0,55.4,11,10
"2017020826","2","away",FALSE,"REG","Doug Weight",3,29,25,4,3,1,40,4,3
"2015020137","2","home",FALSE,"OT","Jack Capuano",2,19,30,4,2,1,55.6,21,24
"2016021016","2","home",FALSE,"REG","Doug Weight",4,27,30,6,2,0,44.4,14,4
"2017021060","2","away",TRUE,"REG","Doug Weight",5,27,17,13,1,0,41.7,11,8
"2015021057","2","away",FALSE,"REG","Jack Capuano",2,22,19,2,0,0,54.1,9,8
"2015021085","2","home",FALSE,"REG","Jack Capuano",1,24,27,8,3,0,46,14,4
"2017020809","2","home",FALSE,"OT","Doug Weight",4,28,13,8,4,1,50,13,5
"2016020909","2","away",FALSE,"REG","Doug Weight",0,24,14,4,0,0,51,4,3
"2015020290","2","home",FALSE,"REG","Jack Capuano",3,36,42,4,3,0,54.8,15,17
"2017020991","2","home",FALSE,"REG","Doug Weight",3,35,34,6,4,1,45.3,13,6
"2017020431","2","away",FALSE,"OT","Doug Weight",3,26,30,4,4,0,53.3,8,2
"2017020126","2","home",TRUE,"REG","Doug Weight",5,25,16,6,3,1,45.2,7,3
"2017020481","2","away",FALSE,"REG","Doug Weight",4,25,20,4,4,1,53,5,2
"2015020950","2","away",TRUE,"REG","Jack Capuano",3,24,29,14,1,0,56.1,11,6
"2015020858","2","home",FALSE,"OT","Jack Capuano",2,22,19,14,2,0,42.9,11,6
"2017020544","2","home",TRUE,"REG","Doug Weight",5,29,30,6,3,1,55.9,14,6
"2015020245","2","away",TRUE,"REG","Jack Capuano",4,29,31,13,5,0,43.3,9,4
"2016020862","2","away",FALSE,"REG","Doug Weight",2,42,26,9,3,0,49.1,3,9
"2017020444","2","away",FALSE,"REG","Doug Weight",1,31,28,13,4,0,41.5,16,14
"2017021019","2","away",FALSE,"OT","Doug Weight",3,34,13,2,4,1,43.6,7,5
"2016021166","2","away",TRUE,"REG","Doug Weight",4,26,24,8,1,0,44.1,10,3
"2015020101","2","home",FALSE,"REG","Jack Capuano",3,26,36,11,2,1,51.9,14,13
"2017021084","2","home",FALSE,"REG","Doug Weight",3,38,16,2,3,0,51.6,15,5
"2017020763","2","home",FALSE,"REG","Doug Weight",1,33,19,0,1,0,42.9,21,7
"2016020620","2","home",FALSE,"REG","Jack Capuano",1,30,28,4,0,0,57.4,7,2
"2016020417","2","away",FALSE,"REG","Jack Capuano",2,30,14,13,3,0,47.3,1,0
"2015020778","2","away",FALSE,"REG","Jack Capuano",1,29,25,8,5,1,52.2,6,2
"2016020895","2","away",TRUE,"REG","Doug Weight",3,24,36,4,2,0,45.8,11,7
"2015020499","2","home",TRUE,"REG","Jack Capuano",5,31,16,9,3,0,43.4,5,8
"2016020636","2","away",TRUE,"REG","Jack Capuano",5,42,22,15,6,0,65.6,7,3
"2017020603","2","home",FALSE,"REG","Doug Weight",1,26,25,8,4,0,40,14,7
"2016020767","2","away",FALSE,"REG","Doug Weight",4,36,23,4,5,1,48.3,5,4
"2016020830","2","home",TRUE,"REG","Doug Weight",5,33,13,12,5,2,44.1,14,14
"2015020746","2","home",TRUE,"REG","Jack Capuano",5,38,18,8,1,1,46.5,4,9
"2015021183","2","home",TRUE,"REG","Jack Capuano",5,36,38,15,2,1,46.8,7,8
"2017021092","2","away",FALSE,"REG","Doug Weight",3,25,16,41,5,3,45.5,7,7
"2016020167","2","home",FALSE,"SO","Jack Capuano",3,33,24,8,3,0,48.2,11,13
"2016021123","2","home",FALSE,"REG","Doug Weight",1,25,28,8,2,0,39.7,18,2
"2017020246","2","away",FALSE,"REG","Doug Weight",0,14,13,8,4,0,36.4,7,6
"2017020305","2","away",FALSE,"REG","Doug Weight",2,29,24,10,7,1,39.3,10,17
"2015020725","2","home",FALSE,"REG","Jack Capuano",2,29,15,2,2,0,63,8,6
"2015020339","2","away",FALSE,"SO","Jack Capuano",2,25,34,6,1,0,52,3,0
"2017020758","2","away",TRUE,"REG","Doug Weight",2,25,17,4,1,0,49.2,4,10
"2016020849","2","home",TRUE,"REG","Doug Weight",4,23,31,10,2,0,60.4,14,5
"2017021111","2","home",FALSE,"REG","Doug Weight",3,29,22,8,3,2,46.7,14,7
"2016020100","2","away",FALSE,"REG","Jack Capuano",2,37,41,10,6,1,52.9,3,5
"2016021087","2","away",TRUE,"REG","Doug Weight",3,28,25,15,4,2,51.4,11,5
"2015020716","2","home",FALSE,"REG","Jack Capuano",2,17,17,8,4,0,57.4,14,11
"2015021167","2","home",FALSE,"REG","Jack Capuano",0,24,18,19,5,0,65.3,9,6
"2016020181","2","home",TRUE,"REG","Jack Capuano",4,32,24,4,2,0,39.7,8,9
"2015020542","2","away",TRUE,"REG","Jack Capuano",6,21,24,8,4,0,55.2,16,10
"2016020287","2","away",TRUE,"SO","Jack Capuano",2,35,28,4,5,1,46.5,8,0
"2015020994","2","home",TRUE,"REG","Jack Capuano",2,27,23,8,4,2,55.7,7,4
"2016020131","2","home",FALSE,"REG","Jack Capuano",1,27,26,29,4,0,57.1,8,3
"2015020026","2","away",FALSE,"REG","Jack Capuano",1,29,55,24,2,0,50,15,9
"2015020319","2","home",TRUE,"REG","Jack Capuano",3,36,37,20,2,0,38.8,10,7
"2017020079","2","away",FALSE,"REG","Doug Weight",2,25,34,6,2,0,31.1,4,0
"2017020688","2","home",FALSE,"REG","Doug Weight",1,26,19,11,2,0,49.1,11,9
"2016020677","2","home",TRUE,"REG","Doug Weight",3,36,21,11,7,0,50.9,20,8
"2016020873","2","home",TRUE,"REG","Doug Weight",6,32,38,8,2,1,46.9,7,11
"2017020163","2","away",TRUE,"REG","Doug Weight",6,23,18,14,5,3,39.3,4,3
"2015021018","2","away",FALSE,"REG","Jack Capuano",1,26,38,4,0,0,50,19,10
"2015020345","2","away",TRUE,"REG","Jack Capuano",3,22,31,18,3,2,41.5,4,9
"2017020413","2","away",TRUE,"SO","Doug Weight",4,32,20,18,2,0,44.9,13,7
"2015020634","2","home",TRUE,"REG","Jack Capuano",5,33,20,16,8,1,52.9,3,12
"2017020560","2","home",TRUE,"OT","Doug Weight",3,34,20,8,2,0,42.1,17,6
"2016020943","2","away",TRUE,"REG","Doug Weight",5,33,27,2,2,0,48.2,5,7
"2015020033","2","home",TRUE,"REG","Jack Capuano",4,44,30,10,6,2,61.2,9,18
"2017021158","2","home",FALSE,"REG","Doug Weight",1,32,13,4,2,0,53.5,15,10
"2016020022","2","away",FALSE,"REG","Jack Capuano",1,22,26,10,2,1,51.8,5,6
"2017020076","2","away",TRUE,"REG","Doug Weight",3,23,27,4,3,0,34.6,20,4
"2016021026","2","away",TRUE,"OT","Doug Weight",3,34,37,6,1,0,36,6,10
"2015020601","2","home",FALSE,"REG","Jack Capuano",1,35,21,6,2,0,50,8,12
"2015020445","2","home",TRUE,"REG","Jack Capuano",4,30,19,13,4,0,66.7,12,11
"2015020306","2","away",FALSE,"REG","Jack Capuano",2,23,37,20,5,0,50.8,12,2
"2016020777","2","home",FALSE,"OT","Doug Weight",4,37,20,6,4,1,41.3,8,8
"2016021142","2","away",FALSE,"REG","Doug Weight",3,41,47,23,2,0,50,6,4
"2016020588","2","away",FALSE,"OT","Jack Capuano",1,36,9,10,4,1,35.1,4,9
"2016021210","2","away",TRUE,"REG","Doug Weight",4,20,35,6,4,1,46.3,5,8
"2015020898","2","away",TRUE,"REG","Jack Capuano",4,31,15,10,3,2,58.5,4,5
"2016020453","2","away",FALSE,"OT","Jack Capuano",2,35,20,6,1,1,40.3,8,4
"2017020115","2","home",TRUE,"REG","Doug Weight",5,23,15,8,2,0,50.9,13,7
"2017020628","2","home",FALSE,"REG","Doug Weight",0,31,20,6,4,0,55.9,14,3
"2016020646","2","away",FALSE,"REG","Jack Capuano",4,32,27,0,0,0,41.7,5,12
"2015020556","2","away",TRUE,"REG","Jack Capuano",2,33,10,8,2,1,48.3,1,1
"2016021007","2","away",FALSE,"REG","Doug Weight",3,24,38,2,4,1,35.1,6,3
"2015020828","2","away",FALSE,"REG","Jack Capuano",3,26,31,6,2,1,51,11,8
"2017020597","2","away",FALSE,"REG","Doug Weight",1,28,16,8,3,0,52.2,1,2
"2017020866","2","home",FALSE,"REG","Doug Weight",1,30,18,10,3,1,62.7,13,4
"2015020840","2","home",TRUE,"REG","Jack Capuano",4,32,20,8,5,1,64,20,14
"2015020167","2","home",FALSE,"REG","Jack Capuano",1,30,44,0,0,0,45.7,12,13
"2017021121","2","home",TRUE,"REG","Doug Weight",4,40,25,4,5,1,47.6,15,10
"2017020618","2","away",FALSE,"REG","Doug Weight",4,31,23,37,1,1,50,8,7
"2015020187","2","away",FALSE,"REG","Jack Capuano",1,18,42,6,3,0,52,14,2
"2015020982","2","away",TRUE,"REG","Jack Capuano",6,32,25,6,3,1,32.8,14,6
"2017020858","2","home",FALSE,"REG","Doug Weight",2,25,19,13,5,0,62.7,12,7
"2016020255","2","home",FALSE,"OT","Jack Capuano",2,22,38,10,2,1,45.1,12,5
"2017020323","2","home",TRUE,"OT","Doug Weight",4,39,10,4,5,2,52.2,17,5
"2016020505","2","home",TRUE,"REG","Jack Capuano",5,32,28,9,2,1,52.9,15,17
"2016021054","2","home",FALSE,"OT","Doug Weight",2,22,31,7,1,0,40.7,17,12
"2015020491","2","away",FALSE,"REG","Jack Capuano",0,25,30,4,3,0,40.4,4,2
"2015020936","2","away",FALSE,"REG","Jack Capuano",1,37,33,2,4,0,46.2,13,3
"2017020773","2","away",FALSE,"REG","Doug Weight",0,28,39,4,1,0,41.8,7,3
"2016020038","2","home",FALSE,"REG","Jack Capuano",2,23,24,2,2,0,60.3,9,7
"2015020084","2","away",TRUE,"REG","Jack Capuano",4,29,26,21,1,0,38.5,4,4
"2015020574","2","away",FALSE,"REG","Jack Capuano",2,40,30,8,1,0,58.8,4,4
"2016021223","2","home",TRUE,"REG","Doug Weight",4,21,16,6,0,0,56.9,12,10
"2015020154","2","away",FALSE,"SO","Jack Capuano",2,26,15,8,2,1,44.9,1,3
"2017021004","2","away",FALSE,"OT","Doug Weight",2,27,34,4,2,0,56.4,2,5
"2016021151","2","home",TRUE,"REG","Doug Weight",2,38,27,11,10,1,43.3,8,12
"2017021242","2","home",TRUE,"REG","Doug Weight",2,22,26,8,2,0,50,13,7
"2016020979","2","away",TRUE,"REG","Doug Weight",4,27,19,4,1,1,43.9,8,8
"2017020257","2","away",TRUE,"REG","Doug Weight",5,29,21,10,1,0,48.5,8,9
"2016020328","2","home",TRUE,"OT","Jack Capuano",2,27,20,2,4,0,64.4,11,7
"2016020229","2","home",FALSE,"REG","Jack Capuano",0,34,27,25,4,0,50.8,7,15
"2015020579","2","home",TRUE,"REG","Jack Capuano",6,44,19,8,7,2,47.7,14,11
"2015020173","2","home",TRUE,"REG","Jack Capuano",2,34,63,12,1,0,45.6,11,12
"2016020992","2","away",TRUE,"OT","Doug Weight",4,28,32,6,3,0,37.3,3,7
"2016020432","2","home",FALSE,"REG","Jack Capuano",2,28,27,6,2,0,50,15,18
"2015021074","2","away",FALSE,"REG","Jack Capuano",0,27,19,8,1,0,43.8,12,4
"2016020788","2","home",TRUE,"OT","Doug Weight",6,34,23,2,1,0,46,10,9
"2015021113","2","away",FALSE,"REG","Jack Capuano",4,31,26,16,3,0,45.9,11,6
"2016020518","2","home",TRUE,"REG","Jack Capuano",4,31,15,8,4,0,49.1,16,7
"2017021169","2","home",FALSE,"REG","Doug Weight",0,32,14,12,4,0,49.2,15,5
"2017020350","2","away",TRUE,"REG","Doug Weight",2,24,12,12,5,1,48.1,11,5
"2016020384","2","home",TRUE,"REG","Jack Capuano",4,32,14,12,2,1,47.1,12,10
"2017020476","2","home",FALSE,"REG","Doug Weight",2,34,25,4,2,1,58.6,14,5
"2016020062","2","home",TRUE,"REG","Jack Capuano",3,31,19,10,3,0,34.9,7,6
"2016020214","2","away",FALSE,"OT","Jack Capuano",2,21,31,12,6,1,41,5,6
"2017021178","2","away",TRUE,"REG","Doug Weight",4,31,36,13,2,1,54.4,9,5
"2016020126","2","home",TRUE,"REG","Jack Capuano",5,35,19,12,2,0,47.6,8,4
"2016020473","2","home",FALSE,"REG","Jack Capuano",2,31,25,4,4,0,60.3,17,8
"2015020015","2","home",FALSE,"OT","Jack Capuano",2,36,42,6,2,0,59.7,10,19
"2016020838","2","away",FALSE,"REG","Doug Weight",1,34,27,11,4,0,36.7,13,2
"2015020439","2","away",TRUE,"OT","Jack Capuano",3,19,12,0,3,1,42.6,2,1
"2017020389","2","home",FALSE,"REG","Doug Weight",5,37,17,6,3,1,48.2,11,11
"2015020370","2","home",TRUE,"SO","Jack Capuano",1,37,52,8,2,1,48.1,13,9
"2015020121","2","home",TRUE,"REG","Jack Capuano",4,35,33,6,3,1,52.5,9,17
"2015021225","2","home",FALSE,"OT","Jack Capuano",3,24,20,4,1,0,56.6,18,8
"2017020460","2","home",TRUE,"REG","Doug Weight",3,29,21,4,3,0,50,15,2
"2016020705","2","home",FALSE,"OT","Doug Weight",2,38,23,6,2,0,53.3,21,9
"2015020241","2","away",FALSE,"REG","Jack Capuano",1,32,38,6,3,0,54.2,11,0
"2017020170","2","home",TRUE,"REG","Doug Weight",6,30,15,10,5,2,53.4,12,13
"2017020299","2","away",TRUE,"REG","Doug Weight",5,32,23,2,2,1,42.6,3,11
"2016021196","2","away",TRUE,"REG","Doug Weight",3,23,34,6,4,1,37,5,10
"2016020816","2","away",FALSE,"REG","Doug Weight",0,33,27,6,2,0,45.6,15,4
"2015020615","2","away",FALSE,"REG","Jack Capuano",0,20,42,15,3,0,39.3,11,5
"2017020686","2","away",TRUE,"OT","Doug Weight",5,24,23,8,2,0,45.8,13,5
"2017020499","2","home",TRUE,"OT","Doug Weight",4,33,24,11,5,1,63.5,13,6
"2016020553","2","away",TRUE,"REG","Jack Capuano",6,24,11,6,2,1,50,10,2
"2017020368","2","home",TRUE,"REG","Doug Weight",5,36,22,4,3,0,55.7,17,2
"2016020481","2","away",TRUE,"REG","Jack Capuano",4,29,32,10,3,1,34,12,12
"2017020225","2","home",FALSE,"OT","Doug Weight",1,37,19,4,3,0,65.5,15,11
"2017020420","2","away",FALSE,"REG","Doug Weight",2,31,27,8,2,1,43.1,7,4
"2016020949","2","away",FALSE,"SO","Doug Weight",1,32,29,4,3,0,52.9,2,6
"2017020187","2","away",FALSE,"REG","Doug Weight",3,38,12,8,4,2,38.5,4,4
"2017020880","2","home",TRUE,"REG","Doug Weight",3,35,19,6,2,1,44.8,11,10
"2017021230","2","home",TRUE,"REG","Doug Weight",5,37,18,8,3,1,49.1,10,8
"2017021136","2","home",FALSE,"REG","Doug Weight",6,41,19,8,5,3,59.7,13,8
"2016020741","2","home",TRUE,"REG","Doug Weight",3,29,19,2,2,1,50,24,9
"2016021185","2","away",TRUE,"OT","Doug Weight",2,32,21,2,2,0,41.5,10,5
"2016021038","2","home",FALSE,"REG","Doug Weight",2,29,20,10,4,0,54.3,11,7
"2017020279","2","home",TRUE,"REG","Doug Weight",6,36,20,6,3,1,48.4,20,10
"2015020384","2","home",TRUE,"SO","Jack Capuano",1,25,53,6,2,0,45.5,15,9
"2016020201","2","away",FALSE,"REG","Jack Capuano",1,32,42,12,1,0,50.9,5,4
"2016020538","2","away",FALSE,"REG","Jack Capuano",4,28,38,6,3,1,49.2,4,6
"2016020147","2","home",FALSE,"SO","Jack Capuano",2,27,30,12,3,1,42.6,11,7
"2016020730","2","home",TRUE,"REG","Doug Weight",3,42,17,8,4,1,55.4,18,4
"2017020891","2","away",TRUE,"REG","Doug Weight",3,23,37,6,0,0,36.2,4,20
"2016020006","2","away",FALSE,"REG","Jack Capuano",3,28,31,10,3,0,48.4,9,4
"2016021101","2","away",TRUE,"SO","Doug Weight",3,46,44,2,1,0,43.5,5,10
"2017020335","2","away",TRUE,"OT","Doug Weight",5,37,24,4,3,1,36.2,15,5
"2015020111","2","away",TRUE,"OT","Jack Capuano",3,22,27,10,3,1,52.7,2,6
"2015020475","2","away",FALSE,"REG","Jack Capuano",1,34,15,4,5,1,45.8,3,5
"2017020912","2","home",FALSE,"REG","Doug Weight",3,35,25,2,4,0,54,15,6
"2017020798","2","home",TRUE,"REG","Doug Weight",4,38,24,8,2,1,50,15,6
"2015020809","2","home",TRUE,"REG","Jack Capuano",5,30,32,6,4,1,50,15,6
"2017020642","2","home",TRUE,"SO","Doug Weight",4,38,25,10,3,1,54.4,19,7
"2015021124","2","away",TRUE,"OT","Jack Capuano",4,31,30,2,2,0,39.6,8,10
"2016020094","2","home",FALSE,"REG","Jack Capuano",2,28,20,2,2,1,54.9,13,8
"2015021153","2","home",TRUE,"REG","Jack Capuano",4,27,20,13,2,1,54.5,15,11
"2017020033","2","home",FALSE,"SO","Doug Weight",2,42,20,12,6,0,50,14,2
"2015021191","2","away",TRUE,"OT","Jack Capuano",4,27,32,11,2,0,50,9,6
"2017020049","2","away",FALSE,"REG","Doug Weight",2,41,21,8,5,0,46,14,7
"2016020446","2","home",FALSE,"REG","Jack Capuano",4,32,26,6,2,0,56.6,15,3
"2015020671","2","home",FALSE,"SO","Jack Capuano",1,48,29,23,3,0,52.2,15,12
"2015020261","2","home",TRUE,"REG","Jack Capuano",5,32,36,6,4,1,35.2,13,15
"2017021260","2","away",TRUE,"OT","Doug Weight",4,40,13,2,2,1,50.9,9,3
"2015020355","2","home",TRUE,"REG","Jack Capuano",5,28,49,6,3,1,63,13,7
